,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
1501,36,No,non-travel,556.26,research & development,2,2,medical,1,1502,2,M,,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,No,14,3.0,3,part time,1,15.0,6,3.0,7,,1,7,4492.84,1988,53914.11,manufacturing director  -  research & development,,True
1502,31,No,non-travel,997.39,,47,3,medical,1,1503,4,F,,3,3,manufacturing director,3,single,8055.83,20945.17,9,No,14,3.0,2,part time,0,9.0,3,3.0,7,,0,2,8055.83,1993,96670.0,,,False
1503,47,Yes,travel_rarely,556.26,,21,2,medical,1,1504,4,F,69.53208262471655,3,2,healthcare representative,2,married,4492.84,11681.39,4,No,22,4.0,4,part time,1,13.0,2,4.0,9,7.0,3,7,4492.84,1977,53914.11,,,True
1504,46,No,non-travel,531.76,,48,4,,1,1505,4,F,,3,2,sales executive,3,marreid,4295.0,11167.0,4,,22,4.0,2,full time,2,10.0,3,4.0,8,,5,7,4295.0,1978,,,,True
1505,44,No,travel_frequently,585.52,,2,4,life sciences,1,1506,1,M,,3,2,sales executive,4,married,4729.17,12295.83,1,,20,4.0,3,full time,1,7.0,5,3.0,7,,7,7,4729.17,1980,,,,True
1506,47,Yes,non-travel,754.62,,10,3,life sciences,1,1507,3,F,,3,3,sales executive,2,,6095.0,15847.0,5,,21,4.0,3,part time,3,14.0,2,3.0,8,,0,7,6095.0,1977,73140.0,,,False
1507,41,No,travel_rarely,1582.77,research & development,1,4,,1,1508,1,M,,3,4,manager,1,,12783.92,33238.2,2,,11,3.0,1,full time,1,22.0,3,,19,,11,16,12783.92,1983,153407.07,manager  -  research & development,,True
1508,28,No,travel_rarely,556.26,sales,2,2,,1,1509,1,F,69.53208262471655,4,2,sales executive,3,single,4492.84,11681.39,0,No,14,3.0,2,part time,0,9.0,5,2.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,True
1509,43,No,non-travel,1032.49,,6,3,medical,1,1510,3,M,,3,3,research director,1,married,8339.32,21682.23,9,No,13,3.0,2,full time,1,18.0,3,4.0,13,,5,7,8339.32,1981,100071.84,,,True
1510,27,No,travel_frequently,290.04,,6,3,other,1,1511,3,M,36.25443871706758,4,1,laboratory technician,4,married,2342.59,6090.75,0,No,18,3.0,1,part time,1,8.0,3,3.0,7,,7,7,2342.59,1997,28111.13,,,True
1511,29,No,travel_frequently,556.26,,1,2,life sciences,1,1512,3,M,,2,2,sales executive,4,married,,11681.39,1,,12,3.0,3,part time,1,7.0,2,3.0,7,,0,7,,1995,53914.11,,,True
1512,32,No,travel_rarely,290.04,research & development,5,4,,1,1513,3,M,36.25443871706758,3,1,research scientist,4,married,,6090.75,0,,12,3.0,3,part time,1,,4,3.0,5,,0,3,,1992,28111.13,research scientist  -  research & development,,False
1513,32,No,travel_rarely,661.35,,2,3,human resources,1,1514,1,M,82.6686507936508,2,2,human resources,1,,5341.67,13888.33,3,No,12,3.0,4,full time,0,,1,3.0,2,,1,0,5341.67,1992,64100.0,,,True
1514,32,No,non-travel,290.04,research & development,2,4,,1,1515,3,M,,3,1,research scientist,4,,,6090.75,0,,18,3.0,2,part time,1,3.0,2,1.0,2,,2,2,,1992,28111.13,research scientist  -  research & development,,True
1515,53,Yes,non-travel,509.79,,8,4,medical,1,1516,3,M,,2,2,research scientist,2,,4117.5,10705.5,2,No,15,,1,part time,0,11.0,3,2.0,8,,7,7,4117.5,1971,49410.0,,,False
1516,29,Yes,non-travel,290.04,,2,4,medical,1,1517,1,M,,1,1,research scientist,4,married,2342.59,6090.75,5,Yes,13,3.0,4,part time,0,,4,2.0,3,,2,2,2342.59,1995,28111.13,,,True
1517,48,No,travel_rarely,1973.98,,5,5,,1,1518,4,M,,3,5,research director,3,married,,41453.67,4,,11,3.0,2,full time,1,21.0,2,3.0,3,,1,1,,1976,191324.62,,,False
1518,30,No,non-travel,410.94,,9,5,other,1,1519,2,M,,2,1,laboratory technician,4,,,8629.83,0,No,17,3.0,3,full time,0,4.0,2,,3,,2,2,,1994,39830.0,,,False
1519,38,No,non-travel,654.85,,5,2,medical,1,1520,4,M,,3,2,manufacturing director,4,,5289.17,13751.83,7,No,16,3.0,3,full time,2,8.0,2,2.0,6,,0,4,5289.17,1986,63470.0,,,True
1520,24,No,non-travel,299.62,,22,1,,1,1521,3,M,,3,1,research scientist,4,,,6292.0,1,,12,3.0,3,full time,2,,2,2.0,4,,0,2,,2000,29040.0,,,True
1521,43,No,travel_rarely,278.16,human resources,2,1,,1,1522,3,M,34.76984126984127,3,1,human resources,3,divorced,2246.67,5841.33,0,Yes,11,3.0,3,part time,1,4.0,5,3.0,3,,1,0,2246.67,1981,26960.0,human resources  -  human resources,,False
1522,31,No,non-travel,556.26,sales,28,2,,1,1523,4,F,69.53208262471655,3,2,sales executive,3,,4492.84,11681.39,7,,12,3.0,2,part time,1,4.0,2,4.0,2,,2,2,4492.84,1993,53914.11,sales executive  -  sales,,True
1523,22,Yes,non-travel,224.3,,1,1,,1,1524,1,F,,2,1,sales representative,2,single,1811.67,4710.33,1,,11,3.0,3,part time,0,3.0,3,3.0,3,,1,2,1811.67,2002,21740.0,,,True
1524,58,No,travel_rarely,696.94,,1,4,medical,1,1525,4,M,,3,2,healthcare representative,3,,5629.17,14635.83,2,No,11,3.0,3,full time,0,,2,3.0,3,,1,2,5629.17,1966,67550.0,,,False
1525,22,No,non-travel,290.04,,9,2,,1,1526,1,M,,3,1,sales representative,4,single,2342.59,6090.75,1,,24,4.0,3,part time,0,3.0,3,2.0,3,2.0,2,2,2342.59,2002,28111.13,,,True
1526,32,No,travel_rarely,274.13,,9,4,life sciences,1,1527,3,M,,2,1,research scientist,2,,2214.17,5756.83,0,,16,3.0,4,part time,0,3.0,5,3.0,2,,2,2,2214.17,1992,26570.0,,,False
1527,30,No,non-travel,290.04,research & development,23,3,,1,1528,4,M,,3,1,research scientist,4,,,6090.75,9,No,16,,4,part time,0,6.0,4,3.0,3,,1,2,,1994,28111.13,research scientist  -  research & development,,True
1528,28,No,travel_rarely,290.04,,1,2,,1,1529,4,M,,3,1,laboratory technician,2,,,6090.75,1,No,11,3.0,2,part time,1,5.0,2,3.0,5,,0,4,,1996,28111.13,,,True
1529,50,No,travel_rarely,1131.31,,7,3,other,1,1530,2,M,,2,3,healthcare representative,3,single,,23757.5,8,No,24,4.0,3,full time,0,,2,3.0,5,,0,0,,1974,109650.0,,,True
1530,37,No,travel_rarely,262.37,,2,3,,1,1531,4,F,,3,1,research scientist,3,married,2119.17,5509.83,4,No,13,3.0,2,full time,1,,3,3.0,2,,2,2,2119.17,1987,,,,True
1531,35,Yes,non-travel,547.24,,37,3,marketing,1,1532,1,M,,4,2,sales executive,4,,4420.0,11492.0,8,Yes,13,3.0,2,full time,0,,3,2.0,5,,0,4,4420.0,1989,,,,False
1532,25,No,non-travel,556.26,,32,4,marketing,1,1533,4,F,,3,2,sales executive,3,divorced,4492.84,11681.39,1,Yes,12,3.0,4,part time,1,,2,4.0,5,,0,3,4492.84,1999,53914.11,,,False
1533,43,No,non-travel,290.04,,1,4,,1,1534,2,F,,3,1,laboratory technician,1,,2342.59,6090.75,3,No,16,3.0,2,part time,1,8.0,5,3.0,5,,1,2,2342.59,1981,28111.13,,,True
1534,55,No,non-travel,2002.21,,5,2,medical,1,1535,1,M,,3,5,research director,1,married,16171.67,42046.33,4,,11,3.0,3,full time,1,24.0,4,2.0,4,,1,2,16171.67,1969,,,,False
1535,35,No,non-travel,674.56,,4,4,,1,1536,3,F,,3,2,sales executive,3,married,,14165.67,9,No,15,3.0,1,full time,1,,3,3.0,3,,1,2,,1989,65380.0,,,False
1536,44,No,non-travel,232.97,,21,3,,1,1537,4,M,29.121031746031747,3,1,laboratory technician,4,,1881.67,4892.33,7,,20,4.0,1,part time,1,,1,3.0,3,,1,2,1881.67,1980,22580.0,,,False
1537,44,No,travel_rarely,556.26,,8,4,other,1,1538,3,F,,3,2,healthcare representative,3,,4492.84,11681.39,4,Yes,14,3.0,4,full time,0,,3,3.0,5,,0,2,4492.84,1980,,,,False
1538,32,No,travel_rarely,228.84,,1,2,,1,1539,4,M,,2,1,laboratory technician,1,married,1848.33,4805.67,1,No,12,3.0,3,full time,1,4.0,3,,4,,3,2,1848.33,1992,,,,False
1539,26,Yes,travel_rarely,290.04,,3,3,medical,1,1540,1,M,36.25443871706758,3,1,laboratory technician,1,married,,6090.75,5,No,13,3.0,3,part time,1,6.0,5,,2,,0,2,,1998,28111.13,,,True
1540,46,No,non-travel,273.83,,10,2,life sciences,1,1541,1,M,,3,1,research scientist,4,married,,5750.33,3,No,21,,4,part time,2,8.0,3,2.0,2,,0,2,,1978,26540.0,,,True
1541,46,No,travel_rarely,1582.77,,33,2,medical,1,1542,3,M,,3,4,healthcare representative,4,married,12783.92,33238.2,0,Yes,14,3.0,2,full time,0,21.0,2,3.0,20,,4,10,12783.92,1978,153407.07,,,True
1542,48,Yes,non-travel,1032.49,,29,4,life sciences,1,1543,1,M,129.06091077207583,3,3,manager,2,married,,21682.23,1,,12,3.0,4,part time,1,,2,2.0,10,,9,9,,1976,100071.84,,,True
1543,36,No,non-travel,1032.49,,38,3,life sciences,1,1544,2,F,,4,3,manager,2,divorced,8339.32,21682.23,7,,18,,2,full time,1,10.0,6,2.0,7,,6,2,8339.32,1988,,,,False
1544,30,No,travel_frequently,556.26,,2,2,,1,1545,2,M,69.53208262471655,3,2,sales executive,4,single,4492.84,11681.39,1,,18,3.0,1,part time,0,,3,,10,,0,9,4492.84,1994,53914.11,,,True
1545,56,No,travel_rarely,556.26,research & development,17,2,technical degree,1,1546,1,M,,3,2,laboratory technician,4,marreid,4492.84,11681.39,3,,19,,4,full time,1,12.0,4,3.0,10,,0,8,4492.84,1968,,laboratory technician  -  research & development,,True
1546,27,Yes,travel_rarely,601.3,,4,4,,1,1547,4,M,,2,2,sales executive,4,single,,12627.33,1,,12,3.0,2,full time,0,,0,,8,,7,4,,1997,58280.0,,,False
1547,32,No,travel_rarely,556.26,,7,3,technical degree,1,1548,2,M,,4,2,sales executive,4,,,11681.39,4,,11,3.0,2,part time,1,10.0,3,2.0,8,,7,7,,1992,53914.11,,,False
1548,44,No,travel_frequently,253.29,,10,4,life sciences,1,1549,3,F,,3,1,laboratory technician,4,,2045.83,5319.17,0,No,19,3.0,1,part time,0,,5,3.0,8,,1,7,2045.83,1980,24550.0,,,True
1549,32,No,travel_rarely,556.26,,7,3,marketing,1,1550,4,M,,3,2,sales executive,4,,4492.84,11681.39,4,,12,3.0,4,full time,3,13.0,3,3.0,7,,1,7,4492.84,1992,,,,False
1550,33,No,non-travel,521.55,,2,4,medical,1,1551,1,F,65.19345238095238,4,2,research scientist,4,single,,10952.5,7,,16,3.0,3,part time,0,,0,2.0,7,,0,7,,1991,50550.0,,,False
1551,34,No,non-travel,483.06,,10,3,,1,1552,2,M,,2,2,sales executive,4,,3901.67,10144.33,3,No,14,3.0,3,full time,0,,6,2.0,7,,0,1,3901.67,1990,,,,True
1552,44,No,travel_frequently,542.39,research & development,30,4,life sciences,1,1553,3,F,,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,No,11,,2,full time,1,9.0,3,4.0,9,,0,0,4380.83,1980,,laboratory technician  -  research & development,,False
1553,30,Yes,travel_rarely,218.63,,8,4,,1,1554,2,M,,1,1,laboratory technician,1,,1765.83,4591.17,1,,11,3.0,4,full time,0,7.0,4,2.0,7,,0,7,1765.83,1994,,,,False
1554,28,No,non-travel,556.26,sales,12,4,,1,1555,2,F,,3,2,sales executive,2,,4492.84,11681.39,1,No,18,3.0,1,part time,1,8.0,3,3.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,False
1555,30,No,travel_rarely,556.26,,10,1,,1,1556,4,F,,2,2,sales executive,2,divorced,4492.84,11681.39,1,Yes,14,3.0,1,full time,2,7.0,2,3.0,7,,1,7,4492.84,1994,,,,True
1556,38,No,non-travel,616.37,,6,3,medical,1,1557,3,M,,4,2,research scientist,1,divorced,,12943.67,4,,13,3.0,1,full time,2,13.0,2,3.0,7,,6,7,,1986,59740.0,,,True
1557,27,No,travel_rarely,556.26,,1,3,,1,1558,3,M,69.53208262471655,3,2,sales executive,3,,,11681.39,1,,17,3.0,2,part time,1,,3,3.0,8,,7,7,,1997,53914.11,,,True
1558,41,No,travel_rarely,290.04,,10,4,life sciences,1,1559,4,F,,4,1,laboratory technician,3,married,,6090.75,3,Yes,13,3.0,3,part time,1,,3,3.0,7,,1,7,,1983,28111.13,,,True
1559,42,Yes,non-travel,556.26,,4,3,,1,1560,1,M,69.53208262471655,3,2,sales executive,2,,4492.84,11681.39,1,No,18,3.0,3,part time,0,8.0,5,3.0,8,,7,7,4492.84,1982,53914.11,,,True
1560,52,No,travel_rarely,556.26,,31,2,,1,1561,3,F,69.53208262471655,3,2,sales executive,4,,,11681.39,4,No,11,3.0,3,part time,1,18.0,2,2.0,7,,0,7,,1972,53914.11,,,False
1561,38,No,non-travel,313.03,,14,3,,1,1562,4,F,,3,1,laboratory technician,1,,2528.33,6573.67,1,No,12,3.0,3,full time,1,,2,2.0,18,,12,17,2528.33,1986,30340.0,,,True
1562,57,No,non-travel,1363.14,,6,3,life sciences,1,1563,3,F,,4,4,sales executive,1,married,11010.0,28626.0,9,No,11,3.0,4,full time,3,36.0,0,2.0,7,,7,7,11010.0,1967,132120.0,,,True
1563,42,No,travel_rarely,865.84,sales,1,3,marketing,1,1564,2,M,108.23015873015872,4,3,sales executive,1,married,6993.33,18182.67,1,,16,3.0,3,part time,1,10.0,2,3.0,10,,0,7,6993.33,1982,83920.0,sales executive  -  sales,,True
1564,47,No,non-travel,556.26,,18,3,medical,1,1565,3,F,,3,2,manufacturing director,3,,4492.84,11681.39,2,No,14,3.0,3,full time,1,19.0,5,2.0,10,,0,8,4492.84,1977,,,,False
1565,31,No,non-travel,290.04,,2,3,,1,1566,3,F,,3,1,laboratory technician,4,single,2342.59,6090.75,0,,14,3.0,3,part time,0,12.0,2,2.0,11,,6,7,2342.59,1993,28111.13,,,True
1566,36,No,travel_rarely,1032.49,,16,3,life sciences,1,1567,4,M,,3,3,healthcare representative,3,,,21682.23,4,Yes,12,3.0,3,part time,0,10.0,2,3.0,8,,0,0,,1988,100071.84,,,False
1567,49,No,travel_rarely,417.96,,2,5,,1,1568,2,F,,3,2,sales executive,4,married,3375.83,8777.17,2,No,14,3.0,1,part time,1,14.0,2,3.0,9,,6,7,3375.83,1975,40510.0,,,True
1568,46,No,travel_rarely,495.75,,2,3,other,1,1569,4,M,,3,2,sales executive,2,,,10410.83,0,No,19,3.0,2,part time,1,,3,4.0,8,,3,7,,1978,48050.0,,,False
1569,27,Yes,travel_frequently,282.8,,17,4,life sciences,1,1570,2,F,,3,1,human resources,3,,,5938.83,0,Yes,11,3.0,2,part time,1,8.0,2,,7,,1,0,,1997,27410.0,,,True
1570,42,No,non-travel,556.26,,2,4,other,1,1571,1,F,69.53208262471655,2,2,healthcare representative,3,single,4492.84,11681.39,2,Yes,17,3.0,1,part time,0,10.0,3,3.0,8,,0,7,4492.84,1982,53914.11,,,True
1571,35,No,non-travel,550.64,,21,4,,1,1572,4,M,,4,2,sales executive,4,single,,11563.5,1,,12,3.0,4,part time,0,10.0,3,3.0,10,,5,7,,1989,53370.0,,,False
1572,32,No,travel_rarely,556.26,,29,4,medical,1,1573,1,M,69.53208262471655,4,2,sales executive,4,divorced,,11681.39,4,No,22,4.0,4,part time,2,13.0,4,4.0,7,,5,7,,1992,53914.11,,,False
1573,44,No,travel_frequently,556.26,,9,5,,1,1574,4,M,69.53208262471655,3,2,laboratory technician,3,divorced,4492.84,11681.39,3,,13,3.0,2,part time,1,10.0,3,3.0,8,,4,7,4492.84,1980,53914.11,,,True
1574,54,No,non-travel,556.26,sales,1,1,,1,1575,4,F,69.53208262471655,3,2,sales executive,1,single,,11681.39,7,,20,4.0,4,part time,0,18.0,2,4.0,14,,8,10,,1970,53914.11,sales executive  -  sales,,False
1575,38,No,travel_rarely,973.35,,3,3,other,1,1576,3,M,,3,3,manufacturing director,3,married,7861.67,20440.33,1,No,15,,3,part time,1,,2,3.0,10,,7,8,7861.67,1986,94340.0,,,False
1576,55,No,non-travel,1032.49,,24,4,,1,1577,3,M,129.06091077207583,3,3,human resources,2,,8339.32,21682.23,2,,15,,3,part time,1,16.0,1,4.0,9,,7,1,8339.32,1969,100071.84,,,False
1577,39,No,travel_rarely,556.26,sales,7,4,marketing,1,1578,4,F,,2,2,sales executive,4,,4492.84,11681.39,0,No,20,,1,part time,0,,2,3.0,7,,0,5,4492.84,1985,53914.11,sales executive  -  sales,,False
1578,30,No,non-travel,290.04,research & development,1,4,life sciences,1,1579,2,M,,1,1,research scientist,4,divorced,2342.59,6090.75,1,,18,3.0,4,full time,1,10.0,5,3.0,10,,2,8,2342.59,1994,,research scientist  -  research & development,,True
1579,35,No,non-travel,1032.49,,9,3,medical,1,1580,4,F,,2,3,healthcare representative,2,,8339.32,21682.23,1,,14,3.0,2,full time,0,9.0,3,4.0,8,,7,7,8339.32,1989,100071.84,,,True
1580,40,No,non-travel,556.26,,2,4,technical degree,1,1581,4,F,,2,2,healthcare representative,3,single,4492.84,11681.39,1,No,11,3.0,1,part time,0,20.0,4,3.0,20,7.0,11,10,4492.84,1984,53914.11,,,True
1581,33,No,non-travel,556.73,,10,3,marketing,1,1582,4,M,,3,2,sales executive,4,,4496.67,11691.33,1,,12,3.0,4,full time,0,10.0,2,2.0,10,,0,8,4496.67,1991,,,,True
1582,39,No,travel_rarely,556.26,,1,4,life sciences,1,1583,2,F,,4,2,healthcare representative,4,,4492.84,11681.39,0,,13,3.0,3,part time,0,10.0,4,,9,,1,8,4492.84,1985,53914.11,,,False
1583,28,No,travel_rarely,1032.49,,1,2,life sciences,1,1584,3,F,,3,3,manufacturing director,1,married,,21682.23,1,,11,3.0,4,part time,0,9.0,3,3.0,9,,0,7,,1996,100071.84,,,True
1584,33,No,travel_rarely,1151.33,,3,2,life sciences,1,1585,3,F,,3,3,research director,4,single,,24177.83,3,,15,3.0,4,full time,0,10.0,6,3.0,7,,7,7,,1991,111590.0,,,True
1585,48,No,non-travel,511.75,,14,4,marketing,1,1586,4,M,,3,2,sales executive,1,single,,10746.67,2,,12,3.0,4,part time,0,20.0,2,3.0,7,,1,7,,1976,49600.0,,,True
1586,28,No,travel_frequently,907.21,,10,2,,1,1587,4,M,,3,3,manufacturing director,1,,7327.5,19051.5,1,No,21,4.0,3,part time,2,9.0,4,2.0,9,,1,7,7327.5,1996,87930.0,,,False
1587,42,No,non-travel,1979.82,,1,3,,1,1588,4,M,247.47718253968256,2,5,manager,3,,15990.83,41576.17,1,No,12,,2,full time,1,22.0,3,3.0,22,,2,10,15990.83,1982,191890.0,,,True
1588,29,Yes,non-travel,228.63,research & development,1,2,,1,1589,1,F,,1,1,research scientist,2,,,4801.33,7,Yes,13,3.0,4,part time,0,10.0,4,3.0,7,,3,7,,1995,22160.0,research scientist  -  research & development,,True
1589,37,No,non-travel,1208.48,research & development,8,3,,1,1590,1,F,,4,3,research director,1,married,9760.83,25378.17,9,,14,3.0,1,full time,1,10.0,2,3.0,8,,0,5,9760.83,1987,117130.0,research director  -  research & development,,True
1590,31,No,non-travel,547.24,,35,5,marketing,1,1591,3,M,68.40476190476191,3,2,sales executive,4,divorced,4420.0,11492.0,7,No,23,,4,part time,1,10.0,2,2.0,8,,7,7,4420.0,1993,53040.0,,,True
1591,57,No,travel_rarely,1145.55,,9,3,,1,1592,3,M,,3,4,healthcare representative,4,married,9252.5,24056.5,7,No,11,3.0,3,full time,0,30.0,1,2.0,10,,1,1,9252.5,1967,111030.0,,,True
1592,46,No,travel_rarely,684.25,,2,2,,1,1593,2,M,,1,2,sales representative,3,single,5526.67,14369.33,0,No,13,3.0,1,full time,0,9.0,3,3.0,8,,3,1,5526.67,1978,66320.0,,,True
1593,37,No,non-travel,782.79,,8,4,,1,1594,1,M,,2,3,sales executive,1,single,6322.5,16438.5,1,,15,3.0,2,part time,0,10.0,1,3.0,10,,0,9,6322.5,1987,75870.0,,,True
1594,30,No,non-travel,447.26,,27,3,medical,1,1595,2,F,,3,2,healthcare representative,3,married,3612.5,9392.5,4,No,12,3.0,1,part time,1,11.0,3,2.0,8,,1,1,3612.5,1994,43350.0,,,True
1595,39,No,non-travel,616.98,,2,4,life sciences,1,1596,1,F,,4,2,manufacturing director,1,single,4983.33,12956.67,6,,12,3.0,4,full time,0,17.0,2,3.0,15,,4,12,4983.33,1985,59800.0,,,False
1596,41,No,non-travel,437.87,,2,2,medical,1,1597,3,F,,4,2,healthcare representative,2,,,9195.33,1,No,24,4.0,4,part time,1,8.0,2,3.0,8,,3,7,,1983,42440.0,,,True
1597,43,No,travel_frequently,1973.98,,8,3,,1,1598,2,M,,3,5,manager,4,,,41453.67,1,No,13,3.0,2,full time,1,24.0,4,2.0,24,,14,9,,1981,191324.62,,,False
1598,37,No,travel_rarely,539.4,,1,3,other,1,1599,3,F,67.42460317460318,3,2,manufacturing director,2,,4356.67,11327.33,0,,15,3.0,1,part time,1,,2,3.0,9,,0,5,4356.67,1987,52280.0,,,False
1599,30,No,travel_rarely,278.57,,23,2,,1,1600,3,M,34.82142857142857,4,1,research scientist,3,married,2250.0,5850.0,1,,24,4.0,3,part time,1,10.0,3,3.0,10,,0,7,2250.0,1994,27000.0,,,False
1600,56,Yes,non-travel,556.26,,2,1,medical,1,1601,3,M,,3,2,sales executive,4,single,4492.84,11681.39,4,,16,3.0,3,full time,0,,3,2.0,9,,7,3,4492.84,1968,,,,True
1601,29,No,non-travel,556.26,sales,43,4,,1,1602,4,F,,3,2,sales executive,2,,4492.84,11681.39,1,,20,4.0,1,part time,0,8.0,2,3.0,8,,7,5,4492.84,1995,53914.11,sales executive  -  sales,,True
1602,27,Yes,non-travel,244.11,,5,2,medical,1,1603,3,F,,2,1,research scientist,3,married,1971.67,5126.33,1,,14,3.0,1,part time,1,8.0,2,3.0,8,,1,7,1971.67,1997,23660.0,,,True
1603,45,No,non-travel,290.04,,9,2,,1,1604,2,M,,3,1,research scientist,1,,,6090.75,1,Yes,13,3.0,4,part time,0,8.0,0,3.0,8,,7,1,,1979,28111.13,,,False
1604,42,Yes,non-travel,290.04,research & development,2,4,life sciences,1,1605,2,F,,1,1,laboratory technician,4,divorced,,6090.75,4,Yes,13,3.0,3,part time,1,,1,2.0,7,,1,0,,1982,28111.13,laboratory technician  -  research & development,,True
1605,32,No,travel_rarely,240.29,,7,4,,1,1606,2,M,,2,1,sales representative,3,,,5046.17,3,,15,,2,part time,0,,2,4.0,7,,5,2,,1992,23290.0,,,True
1606,27,No,travel_frequently,443.03,sales,1,3,medical,1,1607,3,M,,2,2,sales executive,1,,3578.33,9303.67,1,,12,3.0,2,part time,0,,2,3.0,7,,0,7,3578.33,1997,42940.0,sales executive  -  sales,,False
1607,32,No,non-travel,556.26,,12,3,medical,1,1608,4,F,,3,2,healthcare representative,4,,,11681.39,0,,11,3.0,3,part time,2,10.0,2,1.0,9,,8,5,,1992,53914.11,,,True
1608,33,No,non-travel,693.85,,3,4,medical,1,1609,3,F,,3,2,manufacturing director,1,married,,14570.83,1,,12,3.0,3,full time,1,8.0,2,4.0,8,,6,3,,1991,67250.0,,,False
1609,37,Yes,travel_rarely,1065.28,,3,1,life sciences,1,1610,3,M,133.15972222222223,2,3,sales executive,4,married,8604.17,22370.83,1,,11,,1,full time,1,,6,3.0,16,,3,7,8604.17,1987,103250.0,,,True
1610,46,No,non-travel,458.82,,4,2,,1,1611,3,M,,3,2,laboratory technician,2,,3705.83,9635.17,1,,12,3.0,2,part time,0,,5,2.0,9,,0,8,3705.83,1978,44470.0,,,False
1611,40,No,travel_rarely,1032.49,,13,5,,1,1612,1,M,,4,3,sales executive,3,single,,21682.23,0,No,18,3.0,4,part time,0,9.0,3,3.0,8,,0,7,,1984,100071.84,,,True
1612,37,No,non-travel,556.26,,8,4,technical degree,1,1613,1,M,,3,2,sales executive,4,divorced,4492.84,11681.39,4,No,13,,4,part time,2,12.0,3,3.0,7,,0,7,4492.84,1987,53914.11,,,True
1613,47,No,non-travel,1118.93,,7,2,medical,1,1614,4,M,,3,3,manufacturing director,3,,9037.5,23497.5,6,,13,3.0,2,full time,1,,3,3.0,8,,0,7,9037.5,1977,108450.0,,,True
1614,36,No,non-travel,1032.49,,18,5,life sciences,1,178,2,M,,3,3,sales executive,1,married,8339.32,21682.23,1,,22,4.0,4,full time,1,9.0,3,2.0,9,,1,8,8339.32,1988,,,,True
1615,60,No,travel_rarely,290.04,human resources,6,2,medical,1,853,2,M,,3,1,human resources,3,married,2342.59,6090.75,8,,17,3.0,4,part time,0,,2,2.0,2,,2,2,2342.59,1964,28111.13,human resources  -  human resources,,False
1616,31,No,travel_rarely,1032.49,,5,3,,1,112,2,F,129.06091077207583,3,3,sales executive,4,,8339.32,21682.23,2,No,12,3.0,3,part time,1,,2,3.0,10,,7,4,8339.32,1993,100071.84,,,True
1617,35,Yes,travel_rarely,556.26,,24,4,,1,159,1,F,,2,2,sales executive,2,single,,11681.39,0,Yes,23,4.0,3,part time,0,16.0,2,4.0,15,,10,10,,1989,53914.11,,,True
1618,48,No,non-travel,290.04,,2,4,life sciences,1,969,4,F,,2,1,sales representative,4,single,2342.59,6090.75,1,Yes,18,3.0,1,full time,0,3.0,3,2.0,3,,1,2,2342.59,1976,,,,False
1619,25,No,travel_rarely,429.41,,4,1,,1,633,4,F,,3,2,sales executive,3,married,3468.33,9017.67,1,Yes,12,3.0,3,full time,2,,3,3.0,5,,0,3,3468.33,1999,,,,True
1620,22,Yes,travel_rarely,290.04,research & development,18,1,other,1,1339,4,F,,3,1,research scientist,4,single,2342.59,6090.75,1,No,19,,1,part time,0,,3,2.0,1,,0,0,2342.59,2002,28111.13,research scientist  -  research & development,,False
1621,51,No,non-travel,290.04,,8,4,marketing,1,932,4,M,36.25443871706758,3,1,sales representative,2,married,2342.59,6090.75,7,No,15,3.0,4,part time,1,4.0,2,3.0,2,,2,2,2342.59,1973,28111.13,,,True
1622,52,No,travel_rarely,556.26,,35,3,medical,1,1179,3,M,,1,2,manufacturing director,2,divorced,,11681.39,5,,18,3.0,4,part time,1,,3,3.0,4,,1,2,,1972,53914.11,,,True
1623,37,No,travel_rarely,556.26,sales,14,4,,1,168,1,F,,2,2,sales executive,3,marreid,4492.84,11681.39,1,Yes,13,3.0,1,part time,1,10.0,4,3.0,10,,1,7,4492.84,1987,53914.11,sales executive  -  sales,,False
1624,32,No,travel_rarely,456.44,,8,4,,1,271,3,F,,3,2,manufacturing director,4,single,3686.67,9585.33,1,No,23,4.0,4,part time,0,11.0,2,3.0,11,,1,8,3686.67,1992,44240.0,,,True
1625,59,Yes,travel_rarely,255.77,,2,3,,1,1349,4,M,,3,1,research scientist,3,single,,5371.17,4,No,24,4.0,1,part time,0,7.0,4,3.0,1,,0,0,,1965,24790.0,,,True
1626,51,No,non-travel,1874.89,,47,3,,1,672,1,F,,3,5,research director,2,,,39372.67,3,Yes,19,3.0,1,full time,0,28.0,1,2.0,8,,0,7,,1973,181720.0,,,True
