,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,remotework
1376,41,No,travel_frequently,556.3,desconocido,2,4,desconocido,1,1377,2,True,69.5,3,2,sales executive,2,desconocido,,11681.39,5,No,12,3.0,4,part time,3,,2,3.0,0,0,0,,1983,53914.11,desconocido,False
1377,25,Yes,non-travel,228.0,desconocido,17,2,life sciences,1,1378,4,False,28.5,3,1,laboratory technician,2,desconocido,1841.67,4788.33,1,Desconocido,13,3.0,1,part time,1,1.0,3,1.0,1,0,0,1841.67,1999,22100.0,desconocido,False
1378,43,No,travel_frequently,1361.0,desconocido,26,5,medical,1,1379,1,False,170.1,3,3,research director,1,married,10992.5,28580.5,3,Yes,17,3.0,3,full time,0,,6,3.0,1,0,0,10992.5,1981,131910.0,desconocido,False
1379,50,No,non-travel,1974.0,research & development,4,2,medical,1,1380,1,True,246.7,2,5,manager,3,married,,41453.67,2,Desconocido,13,,3,full time,1,23.0,2,4.0,1,0,0,,1974,191324.62,manager  -  research & development,True
1380,49,No,travel_rarely,290.0,desconocido,2,2,technical degree,1,1381,4,True,36.3,4,1,laboratory technician,2,single,2342.59,6090.75,5,Desconocido,11,3.0,3,full time,0,7.0,4,2.0,1,0,0,2342.59,1975,,desconocido,True
1381,30,No,travel_rarely,556.3,research & development,7,3,desconocido,1,1382,3,True,69.5,3,2,healthcare representative,4,desconocido,4492.84,11681.39,1,Desconocido,11,3.0,2,part time,2,6.0,2,3.0,6,1,0,4492.84,1994,53914.11,healthcare representative  -  research & development,True
1382,49,No,non-travel,1884.5,research & development,1,3,life sciences,1,1383,4,True,235.6,2,5,research director,4,single,15220.83,39574.17,6,No,12,3.0,3,full time,0,,3,4.0,1,0,0,15220.83,1975,182650.0,research director  -  research & development,True
1383,35,No,non-travel,290.0,desconocido,20,3,technical degree,1,1384,3,False,36.3,4,1,research scientist,3,desconocido,2342.59,6090.75,0,No,17,3.0,4,part time,0,2.0,5,2.0,1,0,0,2342.59,1989,28111.13,desconocido,True
1384,20,No,non-travel,290.0,desconocido,25,3,life sciences,1,1385,2,False,36.3,4,1,research scientist,4,single,2342.59,6090.75,1,Desconocido,12,3.0,4,part time,0,1.0,2,3.0,1,0,1,2342.59,2004,28111.13,desconocido,True
1385,24,No,non-travel,290.0,desconocido,1,2,desconocido,1,1386,4,True,36.3,3,1,research scientist,3,desconocido,2342.59,6090.75,1,No,22,4.0,4,part time,1,1.0,2,3.0,1,0,1,2342.59,2000,28111.13,desconocido,False
1386,26,Yes,travel_frequently,115.3,desconocido,32,1,desconocido,1,1387,3,True,14.4,1,1,sales representative,4,single,93167.0,2422.33,1,Yes,14,,4,full time,0,1.0,4,3.0,1,1,0,93167.0,1998,,desconocido,False
1387,43,No,non-travel,244.7,desconocido,34,4,medical,1,1388,2,False,30.6,4,2,research scientist,2,married,,5139.33,6,Yes,16,3.0,4,part time,0,18.0,2,3.0,1,0,0,,1981,23720.0,desconocido,True
1388,52,No,travel_frequently,292.8,desconocido,6,2,medical,1,1389,2,False,36.6,2,1,laboratory technician,3,single,2365.0,6149.0,0,Desconocido,14,3.0,2,full time,0,8.0,6,2.0,7,7,7,2365.0,1972,28380.0,desconocido,False
1389,46,No,travel_frequently,1863.4,desconocido,25,3,medical,1,1390,2,False,232.9,3,5,manager,2,desconocido,15050.83,39132.17,3,Desconocido,22,4.0,3,full time,0,22.0,4,3.0,0,0,0,15050.83,1978,180610.0,desconocido,True
1390,28,No,non-travel,290.0,desconocido,11,3,medical,1,1391,3,False,36.3,4,1,sales representative,4,married,2342.59,6090.75,8,Desconocido,14,,2,part time,1,5.0,4,3.0,1,0,0,2342.59,1996,28111.13,desconocido,False
1391,19,No,non-travel,166.2,desconocido,1,3,desconocido,1,1392,4,False,20.8,3,1,laboratory technician,4,single,1342.5,3490.5,1,Desconocido,15,3.0,3,part time,0,0.0,5,4.0,0,0,0,1342.5,2005,16110.0,desconocido,True
1392,32,Yes,travel_frequently,290.0,desconocido,2,3,desconocido,1,1393,3,False,36.3,2,1,sales representative,4,single,2342.59,6090.75,7,No,14,3.0,3,part time,0,3.0,3,4.0,1,0,0,2342.59,1992,28111.13,desconocido,True
1393,32,Yes,travel_frequently,290.0,desconocido,1,4,life sciences,1,1394,2,False,36.3,1,1,sales representative,3,single,2342.59,6090.75,1,Desconocido,12,,2,part time,0,,3,3.0,1,0,0,2342.59,1992,28111.13,desconocido,True
1394,32,Yes,travel_rarely,290.0,desconocido,8,3,life sciences,1,1395,1,False,36.3,2,1,research scientist,2,desconocido,2342.59,6090.75,1,Desconocido,12,3.0,3,part time,0,,3,4.0,1,0,0,2342.59,1992,28111.13,desconocido,False
1395,28,No,travel_rarely,290.0,desconocido,11,1,life sciences,1,1396,2,True,36.3,3,1,laboratory technician,1,married,2342.59,6090.75,0,Desconocido,14,3.0,2,part time,0,6.0,3,4.0,5,1,4,2342.59,1996,28111.13,desconocido,True
1396,40,Yes,non-travel,290.0,desconocido,2,3,desconocido,1,1397,1,False,36.3,2,1,laboratory technician,1,single,,6090.75,2,Yes,23,4.0,2,full time,0,11.0,2,4.0,1,0,0,,1984,28111.13,desconocido,False
1397,45,No,travel_frequently,491.9,desconocido,1,5,marketing,1,1398,1,False,61.5,3,2,sales executive,3,married,3973.33,10330.67,7,Desconocido,12,,3,part time,1,11.0,4,2.0,1,0,0,3973.33,1979,47680.0,desconocido,False
1398,31,No,non-travel,131.4,research & development,25,3,desconocido,1,1399,2,True,16.4,3,1,research scientist,3,desconocido,,2760.33,1,Desconocido,13,3.0,2,part time,2,1.0,2,2.0,1,0,0,,1993,12740.0,research scientist  -  research & development,False
1399,36,No,travel_rarely,248.0,desconocido,26,1,life sciences,1,1400,4,True,31.0,3,1,sales representative,3,desconocido,2003.33,5208.67,1,No,13,,1,part time,1,1.0,3,3.0,1,0,0,2003.33,1988,24040.0,desconocido,False
1400,25,Yes,travel_frequently,290.0,desconocido,9,3,desconocido,1,1401,2,True,36.3,3,1,laboratory technician,1,desconocido,2342.59,6090.75,2,Desconocido,11,3.0,3,part time,0,,2,2.0,0,0,0,2342.59,1999,28111.13,desconocido,False
1401,25,No,non-travel,209.8,desconocido,13,2,desconocido,1,1402,4,False,26.2,3,1,sales representative,2,married,,4404.83,1,Desconocido,13,3.0,3,part time,1,1.0,2,,1,0,0,,1999,20330.0,desconocido,True
1402,29,Yes,non-travel,264.2,desconocido,2,2,medical,1,1403,3,True,33.0,2,1,laboratory technician,1,single,,5548.83,7,No,11,,3,part time,0,8.0,2,2.0,0,0,0,,1995,25610.0,desconocido,True
1403,29,No,travel_rarely,161.3,desconocido,1,3,life sciences,1,1404,1,True,20.2,2,1,research scientist,3,desconocido,,3386.5,1,Desconocido,14,3.0,4,part time,1,1.0,2,1.0,1,0,0,,1995,15630.0,desconocido,False
1404,34,No,non-travel,659.1,desconocido,8,5,desconocido,1,1405,4,True,82.4,3,2,healthcare representative,3,desconocido,5323.33,13840.67,2,Desconocido,17,3.0,1,full time,0,14.0,6,3.0,0,0,0,5323.33,1990,,desconocido,True
1405,40,No,travel_rarely,864.2,desconocido,6,3,desconocido,1,1406,2,False,108.0,3,3,manufacturing director,2,single,,18148.0,4,Desconocido,18,,4,part time,0,9.0,3,3.0,2,2,2,,1984,83760.0,desconocido,False
1406,43,No,non-travel,499.5,desconocido,2,3,medical,1,1407,3,True,62.4,2,1,laboratory technician,2,married,4034.17,10488.83,4,Desconocido,14,,2,full time,1,,3,,1,0,0,4034.17,1981,48410.0,desconocido,True
1407,30,No,travel_rarely,290.0,desconocido,9,3,desconocido,1,1408,3,True,36.3,4,1,research scientist,3,married,2342.59,6090.75,6,No,18,3.0,1,part time,2,,2,2.0,1,0,0,2342.59,1994,28111.13,desconocido,True
1408,36,No,travel_rarely,290.0,desconocido,1,3,desconocido,1,1409,4,True,36.3,2,1,laboratory technician,1,desconocido,,6090.75,1,No,19,3.0,2,part time,0,,3,3.0,3,1,2,,1988,28111.13,desconocido,True
1409,36,Yes,travel_rarely,214.0,desconocido,14,3,desconocido,1,1410,1,False,26.7,3,1,laboratory technician,1,desconocido,1728.33,4493.67,1,Desconocido,12,3.0,4,full time,1,1.0,2,3.0,1,0,0,1728.33,1988,,desconocido,False
1410,35,No,non-travel,306.6,desconocido,13,4,medical,1,1411,1,True,38.3,3,1,research scientist,4,single,2476.67,6439.33,1,Desconocido,13,3.0,3,full time,0,,4,,1,0,0,2476.67,1989,29720.0,desconocido,True
1411,27,No,travel_rarely,290.0,desconocido,3,3,desconocido,1,1412,1,False,36.3,3,1,research scientist,4,desconocido,,6090.75,1,Desconocido,21,4.0,1,part time,0,1.0,5,3.0,1,0,0,,1997,28111.13,desconocido,True
1412,37,No,travel_rarely,703.1,desconocido,1,4,life sciences,1,1413,2,False,87.9,3,2,sales executive,3,single,5679.17,14765.83,6,No,13,3.0,1,full time,0,,5,3.0,1,0,0,5679.17,1987,68150.0,desconocido,False
1413,51,No,non-travel,1974.0,desconocido,24,3,marketing,1,1414,2,True,246.7,3,5,manager,3,marreid,15943.72,41453.67,4,Yes,16,,3,full time,1,,2,3.0,1,0,0,15943.72,1973,191324.62,desconocido,False
1414,43,No,travel_rarely,1974.0,desconocido,9,2,desconocido,1,1415,4,True,246.7,2,5,manager,4,desconocido,,41453.67,8,No,22,4.0,4,full time,0,24.0,2,3.0,1,0,1,,1981,191324.62,desconocido,False
1415,36,No,non-travel,277.5,desconocido,7,2,life sciences,1,1416,3,True,34.7,2,1,laboratory technician,4,desconocido,2241.67,5828.33,1,No,18,3.0,4,full time,1,,5,2.0,1,0,1,2241.67,1988,,desconocido,True
1416,47,No,travel_rarely,1812.5,desconocido,1,4,life sciences,1,1417,4,True,226.6,4,4,manager,1,desconocido,,38061.83,1,Desconocido,15,3.0,2,full time,0,27.0,5,1.0,26,0,12,,1977,175670.0,desconocido,True
1417,19,Yes,travel_frequently,161.9,sales,3,2,medical,1,1418,2,False,20.2,3,1,sales representative,4,single,,3399.5,1,Yes,12,3.0,3,part time,0,0.0,2,4.0,0,0,0,,2005,15690.0,sales representative  -  sales,True
1418,30,No,non-travel,432.0,desconocido,5,3,desconocido,1,1419,1,True,54.0,2,2,sales executive,2,divorced,3489.17,9071.83,1,Yes,13,,2,part time,1,10.0,3,2.0,10,0,9,3489.17,1994,41870.0,desconocido,True
1419,32,No,non-travel,556.3,desconocido,5,4,life sciences,1,1420,1,False,69.5,3,2,sales executive,4,desconocido,4492.84,11681.39,1,No,11,3.0,1,part time,2,10.0,2,,10,0,2,4492.84,1992,53914.11,desconocido,True
1420,42,No,travel_rarely,1032.5,desconocido,23,2,desconocido,1,1421,4,True,129.1,3,3,sales executive,3,single,8339.32,21682.23,3,Desconocido,16,3.0,4,part time,0,21.0,2,3.0,2,0,2,8339.32,1982,100071.84,desconocido,True
1421,39,No,travel_rarely,341.1,desconocido,4,2,desconocido,1,1422,4,False,42.6,3,1,laboratory technician,3,desconocido,,7163.0,7,Desconocido,19,3.0,4,full time,1,7.0,5,,0,0,0,,1985,33060.0,desconocido,True
1422,33,Yes,travel_rarely,143.7,desconocido,2,4,life sciences,1,1423,4,True,18.0,3,1,laboratory technician,2,single,,3018.17,1,No,12,3.0,1,part time,0,1.0,2,3.0,1,0,0,,1991,13930.0,desconocido,False
1423,61,No,non-travel,1122.8,desconocido,1,4,desconocido,1,1424,3,True,140.4,1,3,healthcare representative,4,divorced,9069.17,23579.83,3,No,20,4.0,3,full time,1,19.0,2,4.0,1,0,0,9069.17,1963,108830.0,desconocido,True
1424,25,Yes,non-travel,290.0,desconocido,22,1,desconocido,1,1425,4,True,36.3,1,1,human resources,3,married,2342.59,6090.75,1,No,11,,3,full time,1,1.0,2,3.0,1,0,0,2342.59,1999,,desconocido,True
1425,41,No,travel_rarely,556.3,desconocido,8,2,life sciences,1,1426,2,False,69.5,3,2,manufacturing director,1,desconocido,,11681.39,2,Yes,16,3.0,2,full time,1,18.0,3,3.0,1,0,0,,1983,53914.11,desconocido,True
1426,31,No,travel_rarely,295.3,desconocido,21,1,desconocido,1,1427,2,True,36.9,3,1,research scientist,4,married,2385.0,6201.0,1,No,12,3.0,2,full time,1,10.0,2,2.0,10,0,8,2385.0,1993,,desconocido,False
1427,48,No,non-travel,556.3,desconocido,2,4,marketing,1,1428,3,True,69.5,3,2,sales executive,2,desconocido,4492.84,11681.39,7,No,11,3.0,4,part time,1,4.0,3,1.0,1,0,0,4492.84,1976,53914.11,desconocido,True
1428,33,Yes,travel_rarely,694.9,sales,1,2,desconocido,1,1429,1,True,86.9,1,2,sales executive,2,single,5612.5,14592.5,6,Desconocido,15,3.0,2,full time,0,10.0,2,3.0,0,0,0,5612.5,1991,67350.0,sales executive  -  sales,True
1429,46,No,travel_rarely,1006.6,desconocido,41,3,life sciences,1,1430,4,False,125.8,1,3,human resources,3,marreid,,21138.0,4,Desconocido,21,4.0,3,full time,2,9.0,2,4.0,5,0,3,,1978,97560.0,desconocido,True
1430,35,No,non-travel,290.0,desconocido,2,4,desconocido,1,1431,4,True,36.3,4,1,research scientist,4,married,2342.59,6090.75,0,Yes,14,3.0,1,part time,3,6.0,3,3.0,5,1,2,2342.59,1989,28111.13,desconocido,True
1431,34,Yes,non-travel,1032.5,desconocido,16,3,desconocido,1,1432,1,False,129.1,3,3,sales executive,1,desconocido,8339.32,21682.23,2,Yes,20,4.0,3,part time,0,,2,2.0,0,0,0,8339.32,1990,100071.84,desconocido,True
1432,32,Yes,travel_rarely,1032.5,desconocido,16,4,desconocido,1,1433,1,True,129.1,3,3,sales executive,3,married,8339.32,21682.23,2,Desconocido,13,3.0,1,full time,3,,2,3.0,1,0,0,8339.32,1992,,desconocido,True
1433,30,No,travel_rarely,290.0,desconocido,4,3,technical degree,1,1434,4,False,36.3,2,1,research scientist,1,divorced,,6090.75,1,Desconocido,13,3.0,3,part time,1,,2,3.0,1,0,0,,1994,28111.13,desconocido,True
1434,31,No,non-travel,546.2,desconocido,16,3,desconocido,1,1435,3,True,68.3,4,2,healthcare representative,3,married,4411.67,11470.33,3,No,16,3.0,3,part time,1,10.0,3,3.0,7,1,7,4411.67,1993,52940.0,desconocido,False
1435,39,No,travel_rarely,556.3,desconocido,18,3,medical,1,1436,2,True,69.5,1,2,healthcare representative,4,married,,11681.39,3,Desconocido,16,3.0,3,part time,1,,2,3.0,1,1,0,,1985,53914.11,desconocido,False
1436,44,Yes,non-travel,251.4,desconocido,17,3,technical degree,1,1437,3,True,31.4,2,1,research scientist,3,desconocido,2030.83,5280.17,9,Yes,16,3.0,4,part time,1,6.0,4,3.0,1,0,0,2030.83,1980,24370.0,desconocido,False
1437,56,No,travel_rarely,1974.0,desconocido,44,3,desconocido,1,1438,3,True,246.7,2,5,research director,1,married,,41453.67,8,No,12,3.0,2,full time,3,34.0,2,3.0,1,0,0,,1968,191324.62,desconocido,False
1438,22,Yes,non-travel,290.0,desconocido,7,1,marketing,1,1439,2,True,36.3,3,1,sales representative,2,single,2342.59,6090.75,1,Desconocido,13,3.0,2,full time,0,,3,3.0,1,1,0,2342.59,2002,,desconocido,True
1439,23,Yes,travel_rarely,290.0,desconocido,45,1,medical,1,1440,3,False,36.3,3,1,laboratory technician,1,desconocido,2342.59,6090.75,1,Yes,17,3.0,3,part time,0,1.0,6,3.0,1,0,0,2342.59,2001,28111.13,desconocido,True
1440,38,No,travel_rarely,420.0,desconocido,8,2,other,1,1441,3,True,52.5,3,2,human resources,2,divorced,,8820.5,2,No,13,3.0,3,part time,0,19.0,4,2.0,10,4,7,,1986,40710.0,desconocido,False
1441,43,No,travel_rarely,556.3,desconocido,13,3,desconocido,1,1442,2,True,69.5,4,2,healthcare representative,1,married,4492.84,11681.39,5,No,18,,3,part time,2,10.0,2,2.0,0,0,0,4492.84,1981,53914.11,desconocido,False
1442,19,No,non-travel,290.0,desconocido,14,3,desconocido,1,1443,2,False,36.3,3,1,research scientist,3,single,2342.59,6090.75,1,Desconocido,16,3.0,3,full time,0,0.0,4,1.0,0,0,0,2342.59,2005,,desconocido,True
1443,32,Yes,travel_rarely,305.0,desconocido,18,5,human resources,1,1444,4,True,38.1,4,1,human resources,1,married,2463.33,6404.67,0,No,17,3.0,3,full time,0,2.0,4,3.0,1,0,0,2463.33,1992,29560.0,desconocido,True
1444,37,No,travel_rarely,556.3,desconocido,2,4,desconocido,1,1445,4,False,69.5,3,2,research scientist,2,desconocido,,11681.39,4,Yes,22,4.0,4,full time,1,,2,3.0,1,0,0,,1987,53914.11,desconocido,True
1445,33,No,travel_frequently,479.6,desconocido,10,4,marketing,1,1446,4,True,59.9,3,2,sales executive,4,desconocido,3873.33,10070.67,8,Desconocido,13,3.0,3,part time,0,,2,4.0,0,0,0,3873.33,1991,46480.0,desconocido,False
1446,30,No,non-travel,556.3,desconocido,29,1,life sciences,1,1447,4,True,69.5,1,2,healthcare representative,3,divorced,,11681.39,8,No,17,,4,part time,2,11.0,3,,7,1,6,,1994,53914.11,desconocido,True
1447,43,No,travel_rarely,290.0,desconocido,8,3,desconocido,1,1448,4,True,36.3,3,1,laboratory technician,3,desconocido,2342.59,6090.75,4,No,13,,4,part time,0,,3,3.0,0,0,0,2342.59,1981,28111.13,desconocido,True
1448,30,No,travel_rarely,289.3,desconocido,6,1,desconocido,1,1449,4,True,36.2,2,1,human resources,2,married,2336.67,6075.33,1,No,11,3.0,4,part time,0,,3,3.0,1,0,0,2336.67,1994,28040.0,desconocido,True
1449,30,Yes,non-travel,251.6,desconocido,24,2,desconocido,1,1450,4,True,31.5,2,1,research scientist,4,desconocido,2032.5,5284.5,1,Yes,24,,2,part time,0,1.0,3,2.0,1,1,0,2032.5,1994,24390.0,desconocido,True
1450,29,No,travel_rarely,294.7,sales,3,3,medical,1,1451,2,False,36.8,3,1,sales representative,2,desconocido,2380.0,6188.0,1,No,19,3.0,4,full time,1,1.0,3,3.0,1,0,0,2380.0,1995,,sales representative  -  sales,False
1451,31,Yes,non-travel,290.0,desconocido,9,3,desconocido,1,1452,2,True,36.3,3,1,sales representative,4,desconocido,2342.59,6090.75,1,Desconocido,13,3.0,3,full time,0,,3,2.0,1,0,0,2342.59,1993,,desconocido,False
1452,23,Yes,travel_rarely,290.0,research & development,7,1,life sciences,1,1453,4,True,36.3,3,1,research scientist,2,single,2342.59,6090.75,1,Desconocido,23,4.0,1,full time,0,1.0,2,3.0,1,0,0,2342.59,2001,,research scientist  -  research & development,True
1453,27,No,non-travel,302.6,desconocido,1,2,life sciences,1,1454,2,False,37.8,2,1,research scientist,3,desconocido,2444.17,6354.83,1,Yes,13,3.0,3,full time,1,1.0,3,2.0,1,1,0,2444.17,1997,29330.0,desconocido,True
1454,45,No,travel_rarely,556.3,desconocido,1,4,desconocido,1,1455,2,True,69.5,4,2,healthcare representative,1,desconocido,4492.84,11681.39,2,Desconocido,15,3.0,4,part time,1,10.0,5,3.0,2,2,2,4492.84,1979,53914.11,desconocido,True
1455,30,Yes,travel_frequently,112.6,sales,24,3,technical degree,1,1456,3,True,14.1,4,1,sales representative,1,single,,2363.83,1,No,17,3.0,4,part time,0,1.0,3,,1,0,0,,1994,10910.0,sales representative  -  sales,False
1456,29,Yes,travel_rarely,556.3,desconocido,13,2,marketing,1,1457,4,False,69.5,3,2,sales executive,3,desconocido,4492.84,11681.39,3,Yes,11,3.0,4,part time,0,6.0,0,3.0,2,2,2,4492.84,1995,53914.11,desconocido,True
1457,57,No,travel_rarely,556.3,desconocido,11,5,desconocido,1,1458,4,False,69.5,2,2,sales executive,1,married,4492.84,11681.39,4,Desconocido,16,3.0,3,part time,1,,3,3.0,0,0,0,4492.84,1967,53914.11,desconocido,True
1458,40,No,travel_rarely,531.5,desconocido,9,2,desconocido,1,1459,1,True,66.4,3,2,manufacturing director,1,married,,11160.5,1,No,25,4.0,4,part time,1,10.0,3,3.0,10,7,9,,1984,51510.0,desconocido,True
1459,59,No,non-travel,1582.8,desconocido,21,3,desconocido,1,1460,4,False,197.8,3,4,manager,4,desconocido,,33238.2,4,Yes,13,3.0,3,full time,1,,2,2.0,1,0,0,,1965,153407.07,desconocido,True
1460,43,No,travel_rarely,556.3,sales,12,4,marketing,1,1461,2,True,69.5,3,2,sales executive,4,divorced,,11681.39,3,Desconocido,12,,3,part time,2,14.0,4,3.0,0,0,0,,1981,53914.11,sales executive  -  sales,False
1461,28,Yes,non-travel,295.4,desconocido,22,3,desconocido,1,1462,1,False,36.9,2,1,human resources,2,married,2385.83,6203.17,1,No,12,3.0,1,full time,0,,2,3.0,1,0,0,2385.83,1996,28630.0,desconocido,False
1462,39,No,travel_rarely,294.9,desconocido,1,3,desconocido,1,1463,1,True,36.9,2,1,sales representative,1,single,2381.67,6192.33,4,Desconocido,14,3.0,1,full time,0,20.0,3,2.0,1,0,0,2381.67,1985,,desconocido,False
1463,33,No,non-travel,556.3,desconocido,5,4,life sciences,1,1464,4,True,69.5,2,2,manufacturing director,4,desconocido,4492.84,11681.39,8,No,24,4.0,2,part time,0,,1,3.0,1,0,0,4492.84,1991,53914.11,desconocido,True
1464,32,No,non-travel,116.5,desconocido,2,1,medical,1,1465,4,False,14.6,1,1,laboratory technician,4,desconocido,94083.0,2446.17,1,Desconocido,11,3.0,3,part time,3,,4,3.0,1,0,0,94083.0,1992,11290.0,desconocido,True
1465,26,No,travel_rarely,290.0,desconocido,2,3,desconocido,1,1466,3,False,36.3,3,1,human resources,2,desconocido,2342.59,6090.75,4,No,14,3.0,3,part time,0,6.0,3,3.0,2,1,2,2342.59,1998,28111.13,desconocido,True
1466,41,No,non-travel,290.0,research & development,44,4,desconocido,1,1467,1,True,36.3,3,1,laboratory technician,4,married,2342.59,6090.75,8,No,19,3.0,3,part time,2,8.0,3,2.0,1,0,0,2342.59,1983,28111.13,laboratory technician  -  research & development,True
1467,40,No,non-travel,2004.8,desconocido,9,3,desconocido,1,1468,4,True,250.6,3,5,manager,4,desconocido,16192.5,42100.5,2,Desconocido,13,3.0,3,full time,0,,3,2.0,6,1,3,16192.5,1984,194310.0,desconocido,False
1468,24,Yes,non-travel,290.0,desconocido,9,3,desconocido,1,1469,4,True,36.3,3,1,sales representative,1,married,2342.59,6090.75,1,No,19,3.0,1,full time,1,,3,,1,1,0,2342.59,2000,,desconocido,False
1469,36,No,travel_rarely,1032.5,desconocido,26,4,life sciences,1,1470,3,False,129.1,3,3,human resources,4,single,8339.32,21682.23,1,Yes,16,3.0,3,part time,0,,2,,9,1,7,8339.32,1988,100071.84,desconocido,True
1470,35,No,travel_rarely,238.1,desconocido,7,2,technical degree,1,1471,2,True,29.8,3,1,sales representative,3,desconocido,1923.33,5000.67,0,Yes,25,4.0,2,full time,1,12.0,4,3.0,11,5,7,1923.33,1989,23080.0,desconocido,False
1471,29,No,non-travel,221.2,desconocido,16,3,medical,1,1472,3,True,27.7,3,1,research scientist,3,single,,4645.33,1,No,14,3.0,3,part time,0,5.0,3,2.0,5,1,4,,1995,21440.0,desconocido,False
1472,30,No,non-travel,554.4,desconocido,1,3,life sciences,1,1473,1,True,69.3,3,2,healthcare representative,1,married,4477.5,11641.5,0,No,12,3.0,1,part time,1,6.0,5,2.0,5,0,2,4477.5,1994,53730.0,desconocido,True
1473,59,Yes,travel_rarely,1032.5,desconocido,23,4,medical,1,1474,4,False,129.1,3,3,healthcare representative,4,married,8339.32,21682.23,1,Desconocido,12,3.0,4,part time,1,40.0,3,2.0,40,15,6,8339.32,1965,100071.84,desconocido,False
1474,39,No,non-travel,1032.5,desconocido,3,3,life sciences,1,1475,1,True,129.1,3,3,sales executive,3,divorced,,21682.23,0,Desconocido,12,3.0,3,part time,2,,6,2.0,16,5,13,,1985,100071.84,desconocido,True
